video,category,scene,frame_idx,time,gt_frame,gt_path,prompt,frame_path
0025-bracelet7_scene01,bracelet,01,5,1.5146,45,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00046.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_05.jpg
0025-bracelet7_scene01,bracelet,01,6,1.7899,53,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00054.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_06.jpg
0025-bracelet7_scene01,bracelet,01,7,2.0653,61,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene01/00062.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene01/frame_07.jpg
0025-bracelet7_scene02,bracelet,02,0,0.1273,4,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00005.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_00.jpg
0025-bracelet7_scene02,bracelet,02,1,0.3818,11,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00012.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_01.jpg
0025-bracelet7_scene02,bracelet,02,2,0.6362,19,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00020.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_02.jpg
0025-bracelet7_scene02,bracelet,02,3,0.8908,26,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00027.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_03.jpg
0025-bracelet7_scene02,bracelet,02,4,1.1453,34,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00035.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_04.jpg
0025-bracelet7_scene02,bracelet,02,5,1.3998,41,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00042.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_05.jpg
0025-bracelet7_scene02,bracelet,02,6,1.6542,49,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00050.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_06.jpg
0025-bracelet7_scene02,bracelet,02,7,1.9087,56,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene02/00057.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene02/frame_07.jpg
0025-bracelet7_scene03,bracelet,03,0,0.1314,4,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00005.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_00.jpg
0025-bracelet7_scene03,bracelet,03,1,0.3943,12,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00013.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_01.jpg
0025-bracelet7_scene03,bracelet,03,2,0.6572,19,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00020.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_02.jpg
0025-bracelet7_scene03,bracelet,03,3,0.9201,27,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00028.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_03.jpg
0025-bracelet7_scene03,bracelet,03,4,1.1829,35,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00036.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_04.jpg
0025-bracelet7_scene03,bracelet,03,5,1.4458,43,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00044.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_05.jpg
0025-bracelet7_scene03,bracelet,03,6,1.7087,50,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00051.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_06.jpg
0025-bracelet7_scene03,bracelet,03,7,1.9716,58,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene03/00059.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene03/frame_07.jpg
0025-bracelet7_scene04,bracelet,04,0,0.1356,4,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00005.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_00.jpg
0025-bracelet7_scene04,bracelet,04,1,0.4067,12,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00013.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_01.jpg
0025-bracelet7_scene04,bracelet,04,2,0.6778,20,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00021.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_02.jpg
0025-bracelet7_scene04,bracelet,04,3,0.9489,28,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00029.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_03.jpg
0025-bracelet7_scene04,bracelet,04,4,1.2201,36,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00037.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_04.jpg
0025-bracelet7_scene04,bracelet,04,5,1.4912,44,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00045.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_05.jpg
0025-bracelet7_scene04,bracelet,04,6,1.7623,52,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00053.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_06.jpg
0025-bracelet7_scene04,bracelet,04,7,2.0334,60,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0025-bracelet7_scene04/00061.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0025-bracelet7_scene04/frame_07.jpg
0026-bracelet8_scene01,bracelet,01,0,0.2086,6,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00007.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_00.jpg
0026-bracelet8_scene01,bracelet,01,1,0.6257,19,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00020.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_01.jpg
0026-bracelet8_scene01,bracelet,01,2,1.0428,32,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00033.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_02.jpg
0026-bracelet8_scene01,bracelet,01,3,1.4599,44,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00045.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_03.jpg
0026-bracelet8_scene01,bracelet,01,4,1.8771,57,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00058.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_04.jpg
0026-bracelet8_scene01,bracelet,01,5,2.2942,69,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00070.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_05.jpg
0026-bracelet8_scene01,bracelet,01,6,2.7113,82,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00083.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_06.jpg
0026-bracelet8_scene01,bracelet,01,7,3.1284,95,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene01/00096.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene01/frame_07.jpg
0026-bracelet8_scene02,bracelet,02,0,0.2086,8,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00009.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_00.jpg
0026-bracelet8_scene02,bracelet,02,1,0.6257,23,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00024.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_01.jpg
0026-bracelet8_scene02,bracelet,02,2,1.0428,38,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00039.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_02.jpg
0026-bracelet8_scene02,bracelet,02,3,1.4599,53,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00054.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_03.jpg
0026-bracelet8_scene02,bracelet,02,4,1.8771,68,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00069.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_04.jpg
0026-bracelet8_scene02,bracelet,02,5,2.2942,83,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00084.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_05.jpg
0026-bracelet8_scene02,bracelet,02,6,2.7113,98,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00099.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_06.jpg
0026-bracelet8_scene02,bracelet,02,7,3.1284,113,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene02/00114.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene02/frame_07.jpg
0026-bracelet8_scene03,bracelet,03,0,0.2086,7,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00008.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_00.jpg
0026-bracelet8_scene03,bracelet,03,1,0.6257,21,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00022.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_01.jpg
0026-bracelet8_scene03,bracelet,03,2,1.0428,35,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00036.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_02.jpg
0026-bracelet8_scene03,bracelet,03,3,1.4599,49,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00050.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_03.jpg
0026-bracelet8_scene03,bracelet,03,4,1.8771,63,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00064.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_04.jpg
0026-bracelet8_scene03,bracelet,03,5,2.2942,77,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00078.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_05.jpg
0026-bracelet8_scene03,bracelet,03,6,2.7113,91,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00092.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_06.jpg
0026-bracelet8_scene03,bracelet,03,7,3.1284,105,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0026-bracelet8_scene03/00106.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0026-bracelet8_scene03/frame_07.jpg
0027-bracelet9,bracelet,,0,0.2086,22,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00023.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_00.jpg
0027-bracelet9,bracelet,,1,0.6257,65,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00066.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_01.jpg
0027-bracelet9,bracelet,,2,1.0428,108,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00109.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_02.jpg
0027-bracelet9,bracelet,,3,1.4599,152,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00153.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_03.jpg
0027-bracelet9,bracelet,,4,1.8771,195,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00196.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_04.jpg
0027-bracelet9,bracelet,,5,2.2942,239,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00240.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_05.jpg
0027-bracelet9,bracelet,,6,2.7113,282,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00283.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_06.jpg
0027-bracelet9,bracelet,,7,3.1284,325,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0027-bracelet9/00326.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0027-bracelet9/frame_07.jpg
0028-bracelet10,bracelet,,0,0.2086,7,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00008.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_00.jpg
0028-bracelet10,bracelet,,1,0.6257,21,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00022.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_01.jpg
0028-bracelet10,bracelet,,2,1.0428,35,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00036.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_02.jpg
0028-bracelet10,bracelet,,3,1.4599,49,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00050.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_03.jpg
0028-bracelet10,bracelet,,4,1.8771,63,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00064.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_04.jpg
0028-bracelet10,bracelet,,5,2.2942,77,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00078.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_05.jpg
0028-bracelet10,bracelet,,6,2.7113,91,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00092.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_06.jpg
0028-bracelet10,bracelet,,7,3.1284,105,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0028-bracelet10/00106.jpg,bracelet,/data/liuluyan/sam3/sam3_pvtt_full/frames/0028-bracelet10/frame_07.jpg
0029-earring1,earring,,0,0.25,20,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00021.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_00.jpg
0029-earring1,earring,,1,0.75,61,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00062.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_01.jpg
0029-earring1,earring,,2,1.25,101,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00102.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_02.jpg
0029-earring1,earring,,3,1.75,142,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00143.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_03.jpg
0029-earring1,earring,,4,2.25,182,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00183.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_04.jpg
0029-earring1,earring,,5,2.75,223,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00224.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_05.jpg
0029-earring1,earring,,6,3.25,263,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00264.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_06.jpg
0029-earring1,earring,,7,3.75,304,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0029-earring1/00305.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0029-earring1/frame_07.jpg
0030-earring2,earring,,0,0.2086,15,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00016.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_00.jpg
0030-earring2,earring,,1,0.6257,46,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00047.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_01.jpg
0030-earring2,earring,,2,1.0428,77,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00078.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_02.jpg
0030-earring2,earring,,3,1.4599,107,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00108.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_03.jpg
0030-earring2,earring,,4,1.8771,138,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00139.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_04.jpg
0030-earring2,earring,,5,2.2942,168,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00169.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_05.jpg
0030-earring2,earring,,6,2.7113,199,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00200.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_06.jpg
0030-earring2,earring,,7,3.1284,230,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0030-earring2/00231.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0030-earring2/frame_07.jpg
0031-earring3_scene01,earring,01,0,0.1042,10,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00011.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_00.jpg
0031-earring3_scene01,earring,01,1,0.3126,30,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00031.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_01.jpg
0031-earring3_scene01,earring,01,2,0.5209,50,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00051.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_02.jpg
0031-earring3_scene01,earring,01,3,0.7293,70,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00071.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_03.jpg
0031-earring3_scene01,earring,01,4,0.9377,90,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00091.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_04.jpg
0031-earring3_scene01,earring,01,5,1.1461,110,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00111.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_05.jpg
0031-earring3_scene01,earring,01,6,1.3544,130,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00131.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_06.jpg
0031-earring3_scene01,earring,01,7,1.5628,150,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene01/00151.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene01/frame_07.jpg
0031-earring3_scene02,earring,02,0,0.1042,16,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00017.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_00.jpg
0031-earring3_scene02,earring,02,1,0.3126,48,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00049.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_01.jpg
0031-earring3_scene02,earring,02,2,0.5209,79,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00080.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_02.jpg
0031-earring3_scene02,earring,02,3,0.7293,111,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00112.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_03.jpg
0031-earring3_scene02,earring,02,4,0.9377,143,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00144.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_04.jpg
0031-earring3_scene02,earring,02,5,1.1461,175,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00176.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_05.jpg
0031-earring3_scene02,earring,02,6,1.3544,206,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00207.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_06.jpg
0031-earring3_scene02,earring,02,7,1.5628,238,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene02/00239.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene02/frame_07.jpg
0031-earring3_scene03,earring,03,0,0.1042,9,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00010.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_00.jpg
0031-earring3_scene03,earring,03,1,0.3126,27,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00028.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_01.jpg
0031-earring3_scene03,earring,03,2,0.5209,45,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00046.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_02.jpg
0031-earring3_scene03,earring,03,3,0.7293,63,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00064.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_03.jpg
0031-earring3_scene03,earring,03,4,0.9377,80,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00081.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_04.jpg
0031-earring3_scene03,earring,03,5,1.1461,98,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00099.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_05.jpg
0031-earring3_scene03,earring,03,6,1.3544,116,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00117.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_06.jpg
0031-earring3_scene03,earring,03,7,1.5628,134,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene03/00135.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene03/frame_07.jpg
0031-earring3_scene04,earring,04,0,0.1042,11,/data/datasets/pvtt_new/pvtt-evaluation/datasets_new/masks/0031-earring3_scene04/00012.jpg,earring,/data/liuluyan/sam3/sam3_pvtt_full/frames/0031-earring3_scene04/frame_00.jpg
